GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SYSTEM_TIME (ms),ACCEL_Y (m/s^2),ACCEL_X (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL
68971100,-81.85801528,41.39932042,236.25,11.48754443,1747595371089,-3.327842474,-8.098740339,9.564374447,0.00009168498218,0.001231371425,0.9119394422,-0.4780044832,-0.2143476683,677825.022,-4737794.002,235.45,-28.2192304,-41.38236236,2.632945918,-11.42529485,7.47731708,1.494081701,1.172475017,53.29718597,11.72475017,0.2372057366,-21.96213678,0.007006698949
68971200,-81.85801155,41.39931025,236.3,11.52355555,1747595371175,-4.800493717,-7.675504208,9.569468498,0.01972039044,-0.008995783515,0.7360056639,-0.4914579636,-0.2191194567,677825.3797,-4737795.117,235.5,-27.86154456,-42.4972784,3.57685842,-11.1491604,7.597722605,2.048372905,1.170887243,54.46807322,11.70887243,0.1853168893,-21.23604146,0.007260953257
68971300,-81.8580064,41.39930037,236.3,12.08429999,1747595371305,-4.38572979,-6.254863739,9.649704933,-0.1013315246,-0.1494605541,0.9259750247,-0.5067109429,-0.2460741599,677825.8089,-4737796.212,235.5,-27.43226594,-43.59180867,4.292786167,-10.94530274,7.611187845,2.614617233,1.17570262,55.64377584,11.7570262,-0.3272737848,-20.93838416,0.002976572986
68971400,-81.85799984,41.39929087,236.35,12.03285555,1747595371398,-3.536511898,-7.054721594,9.407780647,-0.04977060563,-0.09618443996,0.8152870834,-0.5182069438,-0.2574573013,677826.3164,-4737797.296,235.55,-26.92486084,-44.67633139,5.074051002,-10.84522717,7.718964309,3.086199735,1.197351017,56.84112685,11.97351017,-0.05934537184,-21.06938148,-0.001309973167
68971500,-81.85799328,41.39928137,236.4,11.9814111,1747595371491,-2.687294006,-7.854579449,9.165856361,0.001790313283,-0.04290832579,0.7045991421,-0.5297029446,-0.2688404427,677826.9019,-4737798.371,235.6,-26.33932926,-45.75084655,5.855315843,-10.74515158,7.909854438,3.268004974,1.223695249,58.0648221,12.23695249,0.2555413863,-21.50141531,-0.004320338338
68971600,-81.85798487,41.39927165,236.4,11.97883888,1747595371607,-4.432420254,-7.220103502,9.468029976,-0.02464246086,-0.1500280872,0.3390513407,-0.5359983692,-0.2774821052,677827.5544,-4737799.414,235.6,-25.6867924,-46.79385643,6.525368606,-10.43009885,7.874094066,3.42772749,1.230314583,59.29513669,12.30314583,0.3243069544,-21.78488525,-0.002834699366
68971700,-81.85797645,41.39926193,236.4,11.97626666,1747595371723,-6.177546501,-6.585627556,9.77020359,-0.05107523501,-0.2571478486,-0.02649646066,-0.5422937938,-0.2861237677,677828.2766,-4737800.42,235.6,-24.96460897,-47.79980129,7.221834236,-10.05944858,7.871944538,3.628931586,1.238335155,60.53347184,12.38335155,0.4070848902,-22.03544391,-0.002505586654
68971800,-81.85796728,41.39925347,236.5,12.34666666,1747595371810,-2.950016022,-5.058264732,7.43157959,-0.1815605611,-0.3401084542,-0.4005964696,-0.5486134882,-0.3093344136,677829.0684,-4737801.388,235.7,-24.17277899,-48.76868112,7.918299866,-9.688798292,7.609315528,3.718086379,1.251288476,61.78476032,12.51288476,0.1662181075,-23.24471063,-0.01209266713
68971900,-81.85795655,41.39924563,236.55,12.62189443,1747595371904,-3.753512621,-5.697375536,8.561869144,-0.05611815304,-0.1908892542,0.01404207945,-0.5446178165,-0.3151139719,677829.9217,-4737802.298,235.75,-23.31950433,-49.67825691,8.532746595,-9.095757855,7.131874338,3.963722451,1.247159073,63.03191939,12.47159073,-0.1503037006,-24.05252577,-0.008078151431
68972000,-81.85794582,41.3992378,236.6,12.89712221,1747595371998,-4.55700922,-6.33648634,9.692158699,0.06932425499,-0.0416700542,0.4286806285,-0.5406221448,-0.3208935301,677830.8578,-4737803.137,235.8,-22.38337667,-50.51703849,9.361276563,-8.387815813,6.501130267,4.381585509,1.256936566,64.28885596,12.56936566,-0.3277565554,-25.44870837,-0.01396182597
68972100,-81.85793372,41.39923075,236.6,12.95885554,1747595372109,-1.903558612,-5.2067976,9.393153191,0.07719679177,0.01372375432,0.3358978927,-0.5378284986,-0.3238419667,677831.8643,-4737803.933,235.8,-21.37690737,-51.31282464,10.06469295,-7.957861489,5.621190613,4.656319878,1.283065095,65.57192105,12.83065095,-0.1282045983,-28.28292408,-0.02834215713
68972200,-81.85792033,41.39922422,236.65,13.25980554,1747595372193,1.551882803,-4.392618775,9.205319405,0.02963564638,-0.09238145826,0.4203826338,-0.5353855385,-0.3231851133,677832.9286,-4737804.685,235.85,-20.3126078,-52.06561535,10.64299575,-7.527907174,4.673224904,4.753883665,1.3036209,66.87554195,13.036209,-0.2235965489,-31.71790372,-0.03434979642
68972300,-81.85790695,41.39921768,236.7,13.56075554,1747595372276,5.007324219,-3.578439951,9.017485619,-0.01792549901,-0.1984866709,0.5048673749,-0.5329425783,-0.3225282598,677834.0559,-4737805.4,235.9,-19.18533439,-52.78004377,11.27273414,-7.144284127,3.747663393,4.750509146,1.334598556,68.21014051,13.34598556,-0.2147699821,-36.41044886,-0.04692545135
68972400,-81.85789275,41.39921178,236.7,13.31382221,1747595372408,3.968866825,-0.7714445591,8.917328835,0.1258691549,0.2198737264,-0.5720609426,-0.5098095727,-0.2833785694,677835.2233,-4737806.093,235.9,-18.01788561,-53.47353044,11.67448776,-6.934866719,2.601509149,4.587745337,1.357888217,69.56802872,13.57888217,0.2650599566,-43.08280157,-0.06672352711
68972500,-81.85787824,41.39920568,236.75,12.94599443,1747595372502,4.889962912,0.2178457379,9.307495117,0.05449672323,0.0787493363,-0.4849379659,-0.4852276555,-0.249995109,677836.3949,-4737806.745,235.95,-16.84626638,-54.12550428,11.71619229,-6.519738408,1.462794184,4.099429643,1.34080629,70.90883501,13.4080629,0.4620684692,-51.53659868,-0.08453797112
68972600,-81.85786373,41.39919957,236.8,12.57816666,1747595372595,5.811058998,1.207136035,9.6976614,-0.01687570848,-0.06237505376,-0.3978149891,-0.4606457383,-0.2166116485,677837.5617,-4737807.35,236,-15.67951268,-54.73003488,11.66753701,-6.045306046,0.3828845676,3.300938207,1.31406676,72.22290177,13.1406676,0.5625009471,-68.29337025,-0.1675677158
68972700,-81.8578501,41.3991949,236.8,12.47013332,1747595372713,5.852679729,2.912842751,10.02876472,-0.1479319483,-0.3336485922,-0.2963907719,-0.4194013346,-0.1749020772,677838.71,-4737807.921,236,-14.53124799,-55.30120696,11.48264693,-5.7117208,-0.7853693986,2.503367622,1.282477817,73.50537959,12.82477817,0.3546448457,-106.6380418,-0.3834467159
68972800,-81.85783701,41.3991905,236.85,12.10487777,1747595372794,4.403176069,3.563162327,9.793215752,-0.04424560256,-0.2473910004,-0.2870664597,-0.3876534375,-0.1472479616,677839.8194,-4737808.456,236.05,-13.4217685,-55.83661129,11.09479481,-5.354043283,-1.903870592,1.668719888,1.231910108,74.7372897,12.31910108,0.2142233109,-274.6777966,-1.680397547
68972900,-81.85782392,41.3991861,236.9,11.73962221,1747595372874,2.953672409,4.213481903,9.557666779,0.05944074318,-0.1611334085,-0.2777421474,-0.3559055405,-0.119593846,677840.8785,-4737808.964,236.1,-12.3627515,-56.3438462,10.59017002,-5.072349068,-2.915299713,0.7133170084,1.174224962,75.91151466,11.74224962,0.002627403902,272.5833909,5.472611875
68973000,-81.85781173,41.3991816,236.9,11.1943111,1747595372986,5.747489929,5.126726151,9.649121284,-0.03065471351,-0.1862106472,-0.001096510794,-0.3076570685,-0.08752593051,677841.9016,-4737809.475,236.1,-11.3396004,-56.85497293,10.23151106,-5.111267352,-3.873417746,-0.07014971835,1.143717065,77.05523173,11.43717065,0.2428595532,88.62017359,-1.839632174
68973100,-81.85780025,41.39917676,236.95,10.93451666,1747595373084,5.590321302,5.070484638,9.812598228,-0.08851224184,-0.1119755097,-0.2365177392,-0.2754205062,-0.06000706604,677842.8854,-4737810.006,236.15,-10.35579056,-57.38611478,9.838098343,-5.311418502,-4.54199902,-0.6090163333,1.118031062,78.17326279,11.18031062,0.2457939608,56.29117815,-0.3232899544
68973200,-81.85778877,41.39917192,237,10.67472221,1747595373181,5.433152676,5.014243126,9.976075172,-0.1463697702,-0.03774037212,-0.4719389677,-0.243183944,-0.03248820157,677843.8154,-4737810.56,236.2,-9.42577957,-57.9406076,9.30010992,-5.544928182,-5.058549846,-1.256400226,1.08276624,79.25602903,10.8276624,0.1529401877,38.65494779,-0.1763623035
68973300,-81.85777803,41.39916662,237,10.60784444,1747595373267,5.147816658,4.282547951,9.589270592,0.001216275152,0.111857973,-0.4183039665,-0.2162185522,-0.01158079536,677844.6971,-4737811.143,236.2,-8.544145832,-58.52364049,8.816337388,-5.830328884,-5.392958634,-1.882810129,1.056979375,80.3130084,10.56979375,-0.0380506898,29.68259493,-0.08972352858
68973400,-81.85776817,41.39916117,237,10.0831111,1747595373377,3.820602179,5.136286259,10.23691368,-0.001416135114,-0.1683044136,-1.079811096,-0.1823599175,0.01181708115,677845.5306,-4737811.77,236.2,-7.710611316,-59.15003946,8.335345157,-6.263989722,-5.432908997,-2.405076842,1.042667474,81.35567588,10.42667474,0.3435636373,25.28493508,-0.04397659852
68973500,-81.85775888,41.39915538,237,10.11912221,1747595373487,3.976962328,5.096094131,8.707061768,0.149036482,0.1328528821,-0.4491981268,-0.141484387,0.0437692671,677846.316,-4737812.44,236.2,-6.925176023,-59.81980452,7.854352928,-6.697650542,-5.356357539,-3.05619876,1.032227604,82.38790348,10.32227604,0.2031538291,22.13861578,-0.03146319304
68973600,-81.85775028,41.39914859,237.05,9.94163888,1747595373578,3.730555058,5.910526276,9.386045933,0.03977717832,0.0633742814,-0.1690813676,-0.1094014811,0.0512231929,677847.045,-4737813.142,236.25,-6.19618086,-60.5221868,7.289951633,-7.023822796,-5.259169666,-3.624218182,1.012311619,83.4002151,10.12311619,0.1814773139,19.70396627,-0.02434649505
68973700,-81.85774168,41.3991418,237.1,9.764155547,1747595373669,3.484147787,6.72495842,10.0650301,-0.06948212534,-0.006104319356,0.1110353917,-0.0773185752,0.05867711871,677847.7204,-4737813.878,236.3,-5.520845523,-61.25829825,6.753353365,-7.361114537,-5.076973092,-4.019210938,0.9989684124,84.39918351,9.989684124,0.2255285771,18.57618258,-0.01127783696
68973800,-81.85773433,41.39913503,237.1,9.476066658,1747595373779,-1.083836555,5.855447769,9.084230423,0.1208624467,0.1174114719,-1.602644444,-0.02970224649,0.07156447278,677848.3443,-4737814.652,236.3,-4.896945772,-62.03184538,6.238997509,-7.735471316,-4.910795747,-4.347452727,0.9937937733,85.39297729,9.937937733,0.4618710748,18.11413948,-0.004620430968
68973900,-81.85772768,41.39912807,237.1,9.846466658,1747595373919,-2.382138729,6.860395908,10.08510399,-0.2385539114,-0.4453037679,-1.383441687,0.01286864677,0.06548809216,677848.9145,-4737815.455,236.3,-4.326705849,-62.83504454,5.702399237,-8.031991543,-4.827763881,-4.558786386,0.985039315,86.3780166,9.85039315,0.003926491586,17.71926859,-0.003948708873
68974000,-81.85772148,41.3991206,237.1,9.73328888,1747595374003,1.194833636,6.629161835,8.954197884,-0.1448319256,-0.4172877669,-0.6158279777,0.03704556159,0.05214696754,677849.4311,-4737816.288,236.3,-3.810125752,-63.66789571,5.165800964,-8.328511771,-4.900398013,-4.534365142,0.9800490188,87.35806562,9.800490188,0.06720130731,17.58977694,-0.001294916542
68974100,-81.8577161,41.39911248,237.15,9.951927769,1747595374099,1.938652217,7.043364048,8.898299217,-0.06392487325,-0.07098817825,-0.8780591786,0.06366734681,0.05981732432,677849.9012,-4737817.162,236.35,-3.339976697,-64.54188907,4.70149055,-8.739933576,-4.955504163,-4.436722623,0.9924235603,88.35048918,9.924235603,-0.02769216573,18.30185094,0.007120739989
68974200,-81.85771072,41.39910435,237.2,10.17056666,1747595374195,2.682470798,7.457566261,8.842400551,0.01698217914,0.2753114104,-1.14029038,0.09028913203,0.0674876811,677850.3272,-4737818.082,236.4,-2.914034443,-65.46221372,4.259422544,-9.20324645,-5.047420454,-4.320281001,1.014112546,89.36460173,10.14112546,-0.02944119637,19.35552094,0.0105367
68974300,-81.85770615,41.39909573,237.2,10.66443332,1747595374282,3.428647995,9.516111374,10.78401852,0.03158374876,-0.2045767158,-1.319113851,0.13097075,0.06964393112,677850.7061,-4737819.047,236.4,-2.535079291,-66.42738704,3.789551518,-9.651733264,-5.265313781,-4.156026825,1.036902386,90.40150411,10.36902386,-0.2954094689,20.19302524,0.008375043007
68974400,-81.85770215,41.39908668,237.2,10.58726666,1747595374390,-1.215355396,6.672490597,8.629950523,0.2966220379,0.5075320005,0.211450994,0.1653219016,0.08096667488,677851.0405,-4737820.072,236.4,-2.200747986,-67.45223506,3.343313056,-10.24848022,-5.475558776,-3.978050456,1.078003195,91.47950731,10.78003195,0.1927652961,21.82780247,0.01634777228
68974500,-81.85769877,41.3990772,237.3,11.26633332,1747595374509,3.203649759,9.417559624,9.981430054,-0.00615293812,-0.1244780049,-1.220978141,0.1941169475,0.06412935663,677851.3302,-4737821.157,236.5,-1.911040525,-68.53675778,2.897074603,-10.84522716,-5.69088448,-3.880195895,1.122550637,92.60205794,11.22550637,-0.04082694933,23.52602576,0.01698223295
68974600,-81.85769606,41.39906639,237.3,11.76534443,1747595374589,1.788795471,7.794260263,8.455127239,-0.1632663212,-0.07824146003,-0.09934747219,0.2100836212,0.06601000442,677851.562,-4737822.283,236.5,-1.679163345,-69.66353463,2.3187718,-11.26776849,-5.945619757,-3.829766118,1.150388236,93.75244618,11.50388236,-0.2614620727,24.39532495,0.008692991921
68974700,-81.85769335,41.39905558,237.3,12.26435554,1747595374669,0.3739411831,6.170960903,6.928824425,-0.3203797042,-0.03200491518,1.022283196,0.2260502949,0.06789065221,677851.7283,-4737823.446,236.5,-1.51290129,-70.8266352,1.662620548,-11.63100576,-6.281828158,-3.695125205,1.174923836,94.92737002,11.74923836,-0.5151171831,24.9380923,0.005427673459
68974800,-81.85769225,41.39904507,237.4,11.4721111,1747595374791,0.6891105771,8.381028175,8.471945763,-0.07785215974,-0.07826185226,-0.4445666671,0.258523428,0.05591533129,677851.8251,-4737824.641,236.6,-1.416146783,-72.02124105,0.9675450716,-11.94605849,-6.590542556,-3.505995401,1.198517655,96.12588767,11.98517655,0.5130654454,25.57165974,0.006335674362
68974900,-81.85769218,41.39903438,237.4,12.31065554,1747595374899,-0.7180317044,7.000594139,10.33019161,0.1677067429,-0.0006583249196,-1.024019957,0.2904563175,0.05437331537,677851.8419,-4737825.847,236.6,-1.399325956,-73.22678109,0.1682082703,-12.05540033,-6.905855516,-3.349223305,1.205657377,97.33154505,12.05657377,-0.2540817716,25.51770227,-0.0005395746942
68975000,-81.85769297,41.39902348,237.4,12.00198888,1747595375016,1.777913451,8.43324852,9.648353577,-0.06723795831,0.09313813597,0.2805645466,0.3174615006,0.05407880506,677851.7788,-4737827.063,236.6,-1.46243881,-74.4432553,-0.6311285356,-12.16474217,-7.073559805,-3.015123081,1.218110321,98.54965537,12.18110321,0.1791143301,26.23529562,0.007175933568
68975100,-81.85769505,41.39901218,237.45,12.3981111,1747595375088,1.017134488,7.253657818,9.104054451,-0.1321521252,0.1566135325,0.7037090659,0.335170413,0.0529918854,677851.6417,-4737828.303,236.65,-1.599507695,-75.68345114,-1.370688848,-12.40195833,-7.267090267,-2.615719857,1.247747404,99.79740277,12.47747404,0.07936293778,27.46940103,0.01234105403
68975200,-81.85769713,41.39900088,237.5,12.79423332,1747595375160,0.2563555241,6.074067116,8.559755325,-0.1970662922,0.2200889289,1.126853585,0.3528793255,0.05190496575,677851.4321,-4737829.571,236.7,-1.809142459,-76.95107509,-2.096347648,-12.67623954,-7.28703136,-2.249225598,1.284841322,101.0822441,12.84841322,0.05417989555,29.68040766,0.02211006635
68975300,-81.85770047,41.3989893,237.5,13.58647777,1747595375301,-3.092136383,5.418127537,9.739239693,0.3343681693,0.2871569991,0.6609402895,0.3729777126,0.03992300931,677851.1501,-4737830.866,236.7,-2.091065074,-78.24612716,-2.819226149,-12.95052075,-7.215983242,-1.978744222,1.325383053,102.4076271,13.25383053,-0.3326472356,32.58066823,0.02900260574
68975400,-81.85770475,41.39897738,237.6,13.87456665,1747595375396,2.000375271,4.46004343,10.38431168,-0.09692443907,-0.07941607386,-0.1015454531,0.3724878773,0.02542140808,677850.7968,-4737832.187,236.8,-2.444441449,-79.56731009,-3.533763742,-13.21182921,-7.092119383,-1.66900464,1.367625377,103.7752525,13.67625377,-0.1983128857,35.91487888,0.03334210648
68975500,-81.85770987,41.39896525,237.6,14.18837777,1747595375507,0.3255796432,4.824749947,8.882927895,-0.1155554056,-0.03616324067,0.05239779875,0.3740588387,0.02567673132,677850.3719,-4737833.534,236.8,-2.869271582,-80.91462385,-4.248301336,-13.47313764,-6.807277045,-1.658051133,1.412704859,105.1879574,14.12704859,-0.06132917108,41.1548746,0.0523999572
68975600,-81.85771623,41.39895278,237.65,14.48675554,1747595375590,-0.2357053459,4.378627419,9.298382282,-0.03394969925,0.09715920687,-0.1578545216,0.3743190387,0.0227028007,677849.8829,-4737834.9,236.85,-3.35832669,-82.28009948,-4.890551079,-13.65475629,-6.370013442,-1.717435142,1.450413248,106.6383706,14.50413248,0.01737693942,48.09199245,0.06937117851
68975700,-81.8577226,41.3989403,237.7,14.78513332,1747595375672,-0.796990335,3.932504892,9.71383667,0.04765600711,0.2304816544,-0.368106842,0.3745792388,0.01972887009,677849.3363,-4737836.278,236.9,-3.904934047,-83.65854787,-5.466073574,-13.78448388,-5.961293611,-1.766289743,1.482868693,108.1212393,14.82868693,0.04355360889,55.78871757,0.0769672512
68975800,-81.85772978,41.3989279,237.7,15.3150111,1747595375779,-2.901733637,3.781506777,9.436004639,0.04608264938,0.07235570252,-0.8985465765,0.3749840832,0.009630039483,677848.7363,-4737837.67,236.9,-4.504923202,-85.04996901,-5.999891544,-13.91421149,-5.550837794,-1.835076329,1.515268886,109.6365082,15.15268886,-0.1623222341,65.2956941,0.0950697653
68975900,-81.85773752,41.3989154,237.7,15.37159999,1747595375892,-5.195484161,2.92991066,10.22308064,0.1553056538,0.00446594134,-0.3461196125,0.3776025954,-0.005581377145,677848.0965,-4737839.065,236.9,-5.144670674,-86.44491134,-6.397474718,-13.94942325,-5.065807346,-1.879411375,1.534646838,111.171155,15.34646838,-0.02513160916,76.68319184,0.1138749774
68976000,-81.85774583,41.39890268,237.7,15.83974443,1747595376001,0.9735498428,4.324100494,9.268130302,0.2188018858,0.4211424589,0.8883376122,0.3777855359,-0.01064037179,677847.4049,-4737840.471,236.9,-5.836270776,-87.85134382,-6.916001022,-14.06432485,-4.696033553,-1.648315351,1.567278864,112.7384339,15.67278864,-0.1669557929,87.79825215,0.1111506031
68976100,-81.85775458,41.39889005,237.8,16.1947111,1747595376113,-0.7219147086,3.525690794,10.42773724,0.1484338194,0.1642796844,0.2027376592,0.3776560186,-0.02257519802,677846.6751,-4737841.891,237,-6.56610003,-89.27093439,-7.29829254,-14.19590568,-4.287245555,-1.316977767,1.59621055,114.3346445,15.9621055,-0.2326055931,99.04370726,0.1124545511
68976200,-81.85776406,41.39887706,237.8,16.45707776,1747595376196,-0.8392376602,3.208815217,9.795846939,0.06028047856,0.04185403138,-0.01155230403,0.3743114805,-0.0294374672,677845.9041,-4737843.328,237,-7.337077753,-90.70831617,-7.709777227,-14.37381783,-3.868768764,-1.037348223,1.631095656,115.9657401,16.31095656,-0.1461212074,113.9533324,0.1490962511
68976300,-81.85777353,41.39886407,237.8,16.71944443,1747595376279,-0.9565606117,2.89193964,9.163956642,-0.02787286229,-0.08057162166,-0.2258422673,0.3709669423,-0.03629973638,677845.0981,-4737844.778,237,-8.143087279,-92.15792941,-8.060095266,-14.49613241,-3.339311658,-0.6683821664,1.658622894,117.624363,16.58622894,-0.1332154911,132.7863963,0.1883306392
68976400,-81.85778373,41.39885077,237.8,17.10527776,1747595376393,2.343247175,0.9100728035,10.24480343,-0.1030928344,-0.2343305349,-0.3597836196,0.3593975514,-0.03732455562,677844.2665,-4737846.249,237,-8.974675584,-93.62941102,-8.315883044,-14.71481608,-2.783578478,-0.2726987677,1.690206269,119.3145693,16.90206269,-0.2032150743,156.4702725,0.2368387625
68976500,-81.85779415,41.3988375,237.8,17.15672221,1747595376481,4.692445755,0.06009031087,8.730302811,-0.03353701904,-0.0327395089,-0.5789404511,0.3456898841,-0.02571963557,677843.4106,-4737847.724,237,-9.83059153,-95.10459913,-8.559159462,-14.75188111,-2.31000917,0.04523168472,1.70551226,121.0200815,17.0551226,-0.1015996056,180.6116072,0.2414133469
68976600,-81.85780443,41.39882388,237.8,17.37278887,1747595376594,4.433661938,-0.3024472296,9.39497757,-0.0832759887,-0.2794062197,-1.289247274,0.3213073642,-0.009697532631,677842.5304,-4737849.203,237,-10.71083512,-96.58349375,-8.802435879,-14.78894614,-1.891795954,0.3090610256,1.721034007,122.7411155,17.21034007,-0.1624488063,208.506304,0.2789469675
68976700,-81.85781537,41.39881073,237.8,17.29562221,1747595376681,3.778685451,-0.1913503706,9.011782169,-0.008970148861,-0.07570608705,-0.9671140909,0.3073853233,0.007331474155,677841.6357,-4737850.676,237,-11.60553628,-98.05571666,-8.947011579,-14.72222908,-1.311109135,0.6529091323,1.722768253,124.4638838,17.22768253,-0.06793967591,255.3546457,0.4684834168
68976800,-81.8578263,41.39879757,237.8,17.21845554,1747595376768,3.123708963,-0.08025351167,8.628586769,0.06533569098,0.1279940456,-0.6449809074,0.2934632825,0.02436048094,677840.7351,-4737852.13,237,-12.50607607,-99.5097777,-9.005397917,-14.54061044,-0.7749262256,1.012315105,1.710340737,126.1742245,17.10340737,-0.1150481691,308.0355524,0.5268090671
68976900,-81.85783737,41.39878457,237.8,16.77088887,1747595376873,1.189100504,-1.245494604,9.67516613,-0.1116697639,-0.4619921744,0.1614575833,0.2733729755,0.02906473613,677839.8276,-4737853.556,237,-13.41356661,-100.9364106,-9.07490547,-14.26632924,-0.227863878,1.298221068,1.690804718,127.8650293,16.90804718,0.1371583009,403.1908248,0.9515527239
68977000,-81.85784813,41.39877212,237.8,16.60626665,1747595376977,3.523128986,-2.561973095,10.401371,-0.09072274715,0.03326753899,-0.3814834654,0.2373747597,0.05390848258,677838.9288,-4737854.96,237,-14.31243823,-102.3406192,-8.988716109,-14.04208583,0.5270803469,1.702664885,1.667264801,129.5322941,16.67264801,0.06638135846,734.4405417,3.312497169
68977100,-81.85785883,41.39875973,237.8,16.26673332,1747595377091,0.6607692242,-3.416852951,9.52539444,-0.08079566807,0.06556200981,0.9543813467,0.2067619545,0.07136266394,677838.0413,-4737856.341,237,-15.1999106,-103.7216621,-8.87472373,-13.8104294,1.14484544,1.920305276,1.641611042,131.1739051,16.41611042,0.1493771026,4494.105389,37.59664847
68977200,-81.85786925,41.39874758,237.8,15.89118888,1747595377239,2.598013163,-4.338557243,9.465987206,-0.01370130945,0.05319620669,0.3783892691,0.1538256207,0.07077317015,677837.1793,-4737857.694,237,-16.06194321,-105.0737944,-8.620326102,-13.52132219,1.834926556,2.029991852,1.603546619,132.7774517,16.03546619,0.1442773122,-704.1226169,-51.98228006
68977300,-81.8578795,41.39873547,237.8,15.7317111,1747595377300,2.122198582,-5.998089314,9.036812782,0.1016563028,0.1274710745,0.05799079686,0.1315043651,0.07505752429,677836.3377,-4737859.029,237,-16.9035406,-106.4092473,-8.415973914,-13.35452956,2.40711069,1.933021772,1.578518536,134.3559703,15.78518536,0.05347425872,-308.9050406,3.952175764
68977400,-81.85788904,41.39872377,237.8,15.51049999,1747595377397,2.104175687,-5.778848886,9.397602081,0.03000367247,0.06365877052,0.2925064303,0.09709737636,0.08818934297,677835.5172,-4737860.355,237,-17.7240077,-107.735434,-8.204670966,-13.26186698,2.883088567,1.727734367,1.559467029,135.9154373,15.59467029,0.08417030306,-196.3710539,1.125339867
68977500,-81.85789858,41.39871207,237.8,15.28928888,1747595377493,2.086152792,-5.559608459,9.75839138,-0.04164895788,-0.0001535334159,0.5270220637,0.0626903876,0.1013211616,677834.734,-4737861.665,237,-18.50721875,-109.0456828,-7.83211051,-13.10248736,3.499453962,1.373938421,1.526489863,137.4419271,15.26489863,-0.02439024714,-126.0622591,0.703087948
68977600,-81.85790802,41.3987001,237.8,14.51762221,1747595377575,1.627237439,-4.896971703,9.17193985,0.1487833858,0.188734144,1.125434518,0.04028773333,0.1046357781,677834.0021,-4737862.957,237,-19.23913323,-110.3372137,-7.319144809,-12.91530897,4.102972164,1.09990683,1.484503575,138.9264307,14.84503575,0.3274135432,-90.32951491,0.3573274416
68977700,-81.8579162,41.39868867,237.8,14.38386665,1747595377684,-5.488334179,-3.902234077,12.12107849,0.3228455484,0.1845239997,-0.1104713976,0.02175153957,0.0986762877,677833.3096,-4737864.239,237,-19.93156742,-111.619293,-6.924341932,-12.82079316,4.577618511,0.7868957546,1.457117869,140.3835486,14.57117869,0.1873120345,-71.99890096,0.1833061395
68977800,-81.85792338,41.39867739,237.8,14.16779999,1747595377777,-2.162447214,-4.31315589,10.79506207,0.09008325636,-0.08678327501,-0.1774699017,-0.007702029104,0.07224992268,677832.6721,-4737865.516,237,-20.56909065,-112.8965538,-6.375232304,-12.77260862,5.137668931,0.5449431487,1.427526245,141.8110748,14.27526245,0.1074624604,-57.90243126,0.140964697
68977900,-81.85793055,41.39866612,237.8,13.95173332,1747595377870,1.163439751,-4.724077702,9.469045639,-0.1426790357,-0.3580905497,-0.2444684058,-0.03715559777,0.04582355767,677832.098,-4737866.787,237,-21.143223,-114.1667723,-5.741323464,-12.70218506,5.817874933,0.5048913546,1.393945122,143.20502,13.93945122,-0.01228210183,-47.09907127,0.1080335999
